date,value
2024-07-13,52.76291666666666
2024-07-14,50.75666666666666
2024-07-15,55.5375
2024-07-16,87.04291666666667
2024-07-17,94.87333333333333
2024-07-18,101.625
2024-07-19,97.17750000000001
2024-07-20,48.086666666666666
2024-07-21,33.245416666666664
2024-07-22,80.21041666666666
2024-07-23,91.83791666666667
2024-07-24,94.92041666666667
2024-07-25,89.73333333333333
2024-07-26,95.09791666666666
2024-07-27,76.91291666666667
2024-07-28,63.787083333333335
2024-07-29,108.54458333333334
2024-07-30,100.14666666666666
2024-07-31,105.65499999999999
2024-08-01,107.23041666666667
2024-08-02,93.80541666666666
2024-08-03,77.34166666666667
2024-08-04,75.81916666666666
2024-08-05,109.33416666666666
2024-08-06,105.13375
2024-08-07,97.33416666666666
2024-08-08,102.16291666666666
2024-08-09,101.46833333333332
2024-08-10,72.24708333333334
2024-08-11,68.63083333333334
2024-08-12,106.20083333333334
2024-08-13,106.06166666666667
2024-08-14,85.39999999999999
2024-08-15,47.395833333333336
2024-08-16,88.91208333333333
2024-08-17,83.38708333333334
2024-08-18,52.97833333333333
2024-08-19,96.41250000000001
2024-08-20,93.75083333333333
2024-08-21,82.66791666666667
2024-08-22,109.11916666666667
2024-08-23,107.07916666666667
2024-08-24,56.20458333333334
2024-08-25,33.531666666666666
2024-08-26,97.09125
2024-08-27,107.30874999999999
2024-08-28,108.47791666666666
2024-08-29,120.31625000000001
2024-08-30,116.03708333333333
2024-08-31,117.02125000000001
2024-09-01,99.51875
2024-09-02,116.12041666666666
2024-09-03,106.79916666666666
2024-09-04,95.53625
2024-09-05,104.93
2024-09-06,87.25541666666668
2024-09-07,87.2325
2024-09-08,67.25791666666667
2024-09-09,90.34750000000001
2024-09-10,79.88291666666667
2024-09-11,78.48166666666667
2024-09-12,70.27208333333333
2024-09-13,45.26458333333333
2024-09-14,46.15166666666667
2024-09-15,29.274166666666662
2024-09-16,27.08583333333333
2024-09-17,30.43416666666667
2024-09-18,92.8775
2024-09-19,108.04916666666666
2024-09-20,106.88541666666667
2024-09-21,84.99625
2024-09-22,70.04708333333333
2024-09-23,90.78208333333333
2024-09-24,94.86916666666667
2024-09-25,51.36666666666667
2024-09-26,26.0025
2024-09-27,34.181666666666665
2024-09-28,46.94875
2024-09-29,43.65375
2024-09-30,93.73541666666667
2024-10-01,97.88
2024-10-02,89.52458333333334
2024-10-03,71.60583333333334
2024-10-04,98.1375
2024-10-05,56.193333333333335
2024-10-06,23.344583333333333
2024-10-07,53.206250000000004
2024-10-08,29.958333333333332
2024-10-09,26.874583333333334
2024-10-10,81.59625
2024-10-11,83.82916666666667
2024-10-12,70.1825
2024-10-13,54.719166666666666
2024-10-14,103.4575
2024-10-15,84.71833333333333
2024-10-16,51.3075
2024-10-17,48.51791666666667
2024-10-18,64.91083333333334
2024-10-19,49.162083333333335
2024-10-20,54.05791666666667
2024-10-21,92.90333333333332
2024-10-22,80.34166666666667
2024-10-23,86.63166666666666
2024-10-24,69.05958333333334
2024-10-25,64.30041666666666
2024-10-26,52.4975
2024-10-27,76.30916666666667
2024-10-28,76.16708333333334
2024-10-29,73.23708333333333
2024-10-30,84.40583333333333
2024-10-31,101.03583333333334
2024-11-01,82.01875
2024-11-02,92.14916666666666
2024-11-03,72.18958333333333
2024-11-04,109.1175
2024-11-05,117.94416666666666
2024-11-06,116.14333333333333
2024-11-07,111.70083333333334
2024-11-08,117.99833333333333
2024-11-09,110.01125
2024-11-10,91.07166666666666
2024-11-11,78.96333333333332
2024-11-12,66.20333333333333
2024-11-13,105.2075
2024-11-14,119.50791666666667
2024-11-15,124.26125
2024-11-16,113.195
2024-11-17,114.21458333333334
2024-11-18,136.59666666666666
2024-11-19,131.93625
2024-11-20,95.45
2024-11-21,78.45125
2024-11-22,121.34916666666668
2024-11-23,73.27624999999999
2024-11-24,10.565
2024-11-25,87.37208333333332
2024-11-26,143.28291666666667
2024-11-27,136.52666666666667
2024-11-28,131.32
2024-11-29,127.93458333333332
2024-11-30,123.45625
2024-12-01,127.13499999999999
2024-12-02,143.28166666666667
2024-12-03,139.78833333333333
2024-12-04,134.785
2024-12-05,135.26041666666666
2024-12-06,116.34499999999998
2024-12-07,34.38458333333333
2024-12-08,23.703333333333333
2024-12-09,69.98833333333333
2024-12-10,134.50791666666666
2024-12-11,140.92166666666665
2024-12-12,146.51500000000001
2024-12-13,145.64291666666665
2024-12-14,128.20958333333334
2024-12-15,102.33125
2024-12-16,121.36708333333333
2024-12-17,121.63625
2024-12-18,111.69916666666667
2024-12-19,81.59125
2024-12-20,114.995
2024-12-21,93.67208333333333
2024-12-22,50.46083333333333
2024-12-23,49.3975
2024-12-24,74.11666666666666
2024-12-25,102.88958333333333
2024-12-26,134.0175
2024-12-27,133.69458333333333
2024-12-28,133.30833333333334
2024-12-29,135.94791666666666
2024-12-30,141.08333333333334
2024-12-31,135.42166666666665
2025-01-01,103.73375
2025-01-02,133.725
2025-01-03,122.08041666666666
2025-01-04,111.26833333333333
2025-01-05,47.755833333333335
2025-01-06,51.03125
2025-01-07,85.09625
2025-01-08,98.15333333333332
2025-01-09,89.05375
2025-01-10,112.36791666666666
2025-01-11,95.8075
2025-01-12,73.97083333333333
2025-01-13,126.21958333333333
2025-01-14,137.3525
2025-01-15,140.34208333333333
2025-01-16,134.10083333333333
2025-01-17,135.00833333333333
2025-01-18,133.11625
2025-01-19,124.26458333333333
2025-01-20,145.49083333333334
2025-01-21,138.76125
2025-01-22,135.01708333333332
2025-01-23,139.26041666666666
2025-01-24,90.20583333333333
2025-01-25,41.85916666666667
2025-01-26,25.206666666666667
2025-01-27,20.747916666666665
2025-01-28,16.950416666666666
2025-01-29,48.895
2025-01-30,42.435833333333335
2025-01-31,99.50833333333333
2025-02-01,95.09583333333335
2025-02-02,124.03666666666668
2025-02-03,133.16125
2025-02-04,143.22125
2025-02-05,117.72666666666667
2025-02-06,138.28541666666666
2025-02-07,115.9875
2025-02-08,106.065
2025-02-09,109.36125
2025-02-10,139.33958333333334
2025-02-11,132.47958333333335
2025-02-12,120.19083333333333
2025-02-13,130.96916666666667
2025-02-14,120.81124999999999
2025-02-15,89.44916666666667
2025-02-16,89.4225
2025-02-17,137.165
2025-02-18,79.84458333333333
2025-02-19,123.28708333333333
2025-02-20,86.43666666666667
2025-02-21,47.416666666666664
2025-02-22,72.14166666666667
2025-02-23,65.35208333333334
2025-02-24,78.265
2025-02-25,96.10833333333333
2025-02-26,105.92958333333333
2025-02-27,120.39333333333333
2025-02-28,110.77875
2025-03-01,64.02583333333332
2025-03-02,66.26125
2025-03-03,97.87833333333333
2025-03-04,95.85583333333334
2025-03-05,77.83666666666666
2025-03-06,78.74333333333333
2025-03-07,47.07125
2025-03-08,15.487083333333333
2025-03-09,48.595
2025-03-10,88.36041666666667
2025-03-11,96.69291666666668
2025-03-12,94.04708333333333
2025-03-13,109.27583333333332
2025-03-14,59.0375
2025-03-15,48.91833333333333
2025-03-16,60.600833333333334
2025-03-17,83.52416666666666
2025-03-18,56.67625
2025-03-19,21.4075
2025-03-20,23.060833333333335
2025-03-21,10.135
2025-03-22,12.537083333333333
2025-03-23,28.579583333333332
2025-03-24,44.475
2025-03-25,42.7075
2025-03-26,38.225833333333334
2025-03-27,52.849583333333335
2025-03-28,24.43541666666667
2025-03-29,4.763333333333334
2025-03-30,3.2579166666666666
2025-03-31,35.530833333333334
2025-04-01,56.35125
2025-04-02,26.968333333333334
2025-04-03,20.749583333333334
2025-04-04,11.64125
2025-04-05,26.99083333333333
2025-04-06,25.45958333333333
2025-04-07,57.73208333333333
2025-04-08,44.8525
2025-04-09,30.939166666666665
2025-04-10,18.20375
2025-04-11,19.43125
2025-04-12,27.25208333333333
2025-04-13,18.652916666666666
2025-04-14,22.214166666666667
2025-04-15,12.189166666666667
2025-04-16,12.302916666666667
2025-04-17,22.820833333333336
2025-04-18,10.485000000000001
2025-04-19,1.4520833333333334
2025-04-20,8.264166666666666
2025-04-21,50.7475
2025-04-22,63.115833333333335
2025-04-23,44.065416666666664
2025-04-24,44.01708333333334
2025-04-25,32.81166666666667
2025-04-26,5.181666666666667
2025-04-27,12.502916666666666
2025-04-28,16.984166666666667
2025-04-29,6.159130434782608
2025-04-30,25.93
2025-05-01,17.445416666666667
2025-05-02,15.81875
2025-05-03,17.651666666666667
2025-05-04,21.833333333333332
2025-05-05,44.57333333333333
2025-05-06,46.96666666666667
2025-05-07,48.85208333333333
2025-05-08,41.102916666666665
2025-05-09,33.916666666666664
2025-05-10,12.647083333333335
2025-05-11,7.595
2025-05-12,31.24791666666667
2025-05-13,49.78375
2025-05-14,37.809583333333336
2025-05-15,17.97
2025-05-16,14.6075
2025-05-17,16.845
2025-05-18,11.113333333333335
2025-05-19,14.675833333333332
2025-05-20,18.37375
2025-05-21,21.189583333333335
2025-05-22,6.622083333333333
2025-05-23,8.131666666666666
2025-05-24,12.9375
2025-05-25,10.7425
2025-05-26,20.110416666666666
2025-05-27,30.92458333333333
2025-05-28,34.65958333333334
2025-05-29,40.996249999999996
2025-05-30,53.669999999999995
2025-05-31,40.63666666666666
2025-06-01,22.62
2025-06-02,38.80416666666667
2025-06-03,54.80458333333333
2025-06-04,67.6725
2025-06-05,69.9775
2025-06-06,71.92583333333333
2025-06-07,48.172083333333326
2025-06-08,40.17375
2025-06-09,65.91875
2025-06-10,99.63
2025-06-11,72.96708333333333
2025-06-12,67.31125
2025-06-13,70.82791666666667
2025-06-14,54.67458333333334
2025-06-15,20.65625
2025-06-16,64.07291666666667
2025-06-17,95.245
2025-06-18,107.12166666666667
2025-06-19,115.95708333333334
2025-06-20,113.13
2025-06-21,76.63875
2025-06-22,67.57083333333334
2025-06-23,110.78249999999998
2025-06-24,96.82208333333334
2025-06-25,80.56875000000001
2025-06-26,92.67583333333333
2025-06-27,93.01208333333334
2025-06-28,68.58791666666666
2025-06-29,72.00291666666666
2025-06-30,111.21333333333332
2025-07-01,111.27749999999999
2025-07-02,99.18416666666667
2025-07-03,91.18833333333333
2025-07-04,100.95583333333333
2025-07-05,71.00583333333334
2025-07-06,55.46958333333333
2025-07-07,59.572916666666664
2025-07-08,48.95458333333334
2025-07-09,90.71583333333332
2025-07-10,106.89041666666667
2025-07-11,98.22125
2025-07-12,75.91208333333334
2025-07-13,64.34416666666667
2025-07-14,83.87375
2025-07-15,83.05083333333333
2025-07-16,102.55041666666666
2025-07-17,102.2925
2025-07-18,94.17416666666666
2025-07-19,46.10916666666666
2025-07-20,27.790833333333335
2025-07-21,62.309583333333336
2025-07-22,81.47
2025-07-23,82.78541666666666
2025-07-24,44.51916666666667
2025-07-25,43.48541666666667
2025-07-26,36.95041666666666
2025-07-27,31.67
2025-07-28,32.995416666666664
2025-07-29,33.35541666666666
2025-07-30,42.53666666666667
2025-07-31,65.40124999999999
2025-08-01,63.92458333333334
2025-08-02,36.22416666666667
2025-08-03,31.00208333333333
2025-08-04,69.26083333333334
2025-08-05,55.17791666666667
2025-08-06,81.16166666666666
2025-08-07,83.40916666666666
2025-08-08,77.67291666666667
2025-08-09,61.18208333333333
2025-08-10,56.34291666666667
2025-08-11,80.06083333333333
2025-08-12,90.17458333333333
2025-08-13,102.12124999999999
2025-08-14,95.9375
2025-08-15,69.63458333333334
2025-08-16,74.155
2025-08-17,68.06541666666666
2025-08-18,96.22291666666666
2025-08-19,76.86
2025-08-20,68.33333333333333
2025-08-21,52.46333333333334
2025-08-22,55.09291666666667
2025-08-23,64.43375
2025-08-24,62.860833333333325
2025-08-25,91.86958333333332
2025-08-26,87.86666666666667
2025-08-27,87.00166666666667
2025-08-28,53.337916666666665
2025-08-29,46.41166666666667
2025-08-30,51.75625
2025-08-31,33.02333333333333
2025-09-01,36.56875
2025-09-02,61.94916666666666
2025-09-03,54.319583333333334
2025-09-04,55.34625
2025-09-05,54.28041666666667
2025-09-06,22.521666666666665
2025-09-07,38.59375
2025-09-08,73.35333333333334
2025-09-09,65.49416666666666
2025-09-10,51.1625
2025-09-11,56.21041666666667
2025-09-12,73.72166666666666
2025-09-13,58.319583333333334
2025-09-14,50.98666666666667
2025-09-15,65.46458333333334
2025-09-16,74.88708333333334
2025-09-17,86.11583333333334
2025-09-18,97.41000000000001
2025-09-19,88.7575
2025-09-20,64.82083333333334
2025-09-21,37.83416666666667
2025-09-22,37.79625
2025-09-23,50.322916666666664
2025-09-24,50.35666666666666
2025-09-25,81.54916666666666
2025-09-26,92.22458333333333
2025-09-27,67.605
2025-09-28,47.74916666666667
2025-09-29,62.57916666666667
2025-09-30,83.85677083333333
2025-10-01,86.89791666666667
2025-10-02,87.36270833333333
2025-10-03,92.60229166666666
2025-10-04,47.07
2025-10-05,25.095208333333332
2025-10-06,84.00885416666667
2025-10-07,98.52104166666668
2025-10-08,96.52447916666667
2025-10-09,70.3178125
2025-10-10,80.81833333333334
2025-10-11,73.47375000000001
2025-10-12,64.08375
2025-10-13,104.003125
2025-10-14,110.62427083333334
2025-10-15,112.17270833333333
2025-10-16,111.72677083333333
2025-10-17,108.93729166666667
2025-10-18,77.67135416666666
2025-10-19,29.291770833333334
2025-10-20,41.05135416666666
2025-10-21,38.714375
2025-10-22,25.506874999999997
2025-10-23,32.792812500000004
2025-10-24,95.77625
2025-10-25,81.46604166666667
2025-10-26,49.33354166666667
2025-10-27,90.61125
2025-10-28,100.70552083333332
2025-10-29,106.07687499999999
2025-10-30,88.77375
2025-10-31,54.96072916666666
